user_id,total_orders,avg_days_between_orders,avg_order_hour,order_variability,avg_basket_size,reorder_rate,dbscan_cluster
97,1.9459101490553132,20.4,15.0,3.5,2.468099531471619,0.09259259259259259,0
98,2.772588722239781,21.0,13.2,20.0,1.5198257537444133,0.46,0
99,2.995732273553991,17.944444444444443,14.105263157894736,31.666666666666668,2.543350245658075,0.4028436018957346,0
100,1.9459101490553132,26.8,17.833333333333332,3.5,1.8562979903656263,0.25925925925925924,0
101,3.091042453358316,14.55,14.428571428571429,38.5,2.2512917986064953,0.49411764705882355,0
102,2.0794415416798357,25.833333333333332,17.142857142857142,4.666666666666667,2.3826278006675823,0.423728813559322,0
103,2.9444389791664403,12.352941176470589,15.38888888888889,28.5,1.7100814382137877,0.4675324675324675,0
104,1.9459101490553132,17.2,10.166666666666666,3.5,1.5260563034950494,0.2777777777777778,0
105,2.1972245773362196,21.571428571428573,11.875,6.0,1.0986122886681096,0.2857142857142857,0
106,1.6094379124341003,9.333333333333334,14.0,1.6666666666666667,2.6855773452501515,0.12195121951219512,0
107,2.833213344056216,16.133333333333333,17.375,22.666666666666668,2.268683541318364,0.4461538461538462,0
108,2.1972245773362196,19.857142857142858,14.0,6.0,2.3848231912310176,0.43478260869565216,0
109,2.0794415416798357,20.166666666666668,10.571428571428571,4.666666666666667,2.5257286443082556,0.2753623188405797,0
110,3.091042453358316,15.75,13.0,38.5,2.9096295745005794,0.5561959654178674,0
111,2.1972245773362196,17.714285714285715,11.875,6.0,2.1972245773362196,0.10714285714285714,0
112,3.332204510175204,7.923076923076923,14.296296296296296,63.0,1.9568392195875035,0.5822784810126582,0
113,1.9459101490553132,16.2,16.833333333333332,3.5,0.6931471805599453,0.8,0
114,1.791759469228055,6.75,11.0,2.5,2.8622008809294686,0.4090909090909091,0
115,2.639057329615259,16.333333333333332,15.692307692307692,15.166666666666666,2.02595285672885,0.189873417721519,0
116,2.0794415416798357,12.5,11.0,4.666666666666667,1.6422277352570913,0.16,0
117,2.5649493574615367,19.454545454545453,14.5,13.0,2.477302050402781,0.43333333333333335,0
118,3.367295829986474,13.296296296296296,9.142857142857142,67.66666666666667,1.9616585060234524,0.703030303030303,0
119,1.6094379124341003,18.333333333333332,12.75,1.6666666666666667,2.120263536200091,0.2727272727272727,0
120,1.6094379124341003,21.333333333333332,8.75,1.6666666666666667,1.2039728043259361,0.42857142857142855,0
121,2.4849066497880004,20.5,12.454545454545455,11.0,1.8718021769015913,0.5454545454545454,0
122,3.4339872044851463,8.689655172413794,14.733333333333333,77.5,1.636650475958985,0.6,0
123,2.4849066497880004,20.4,15.0,11.0,1.9878743481543455,0.49206349206349204,0
124,2.302585092994046,15.875,10.333333333333334,7.5,2.386466576974748,0.3924050632911392,0
125,2.70805020110221,11.76923076923077,11.0,17.5,2.70805020110221,0.45054945054945056,0
126,2.4849066497880004,24.1,11.909090909090908,11.0,2.4423470353692043,0.44761904761904764,0
127,2.9444389791664403,13.058823529411764,16.77777777777778,28.5,2.9413382014881924,0.5344262295081967,0
128,2.5649493574615367,16.363636363636363,15.5,13.0,2.2270775404859005,0.24175824175824176,0
129,2.5649493574615367,9.545454545454545,17.083333333333332,13.0,1.91959284073794,0.484375,0
130,1.6094379124341003,24.0,12.25,1.6666666666666667,2.5902671654458267,0.16216216216216217,0
131,2.3978952727983707,19.333333333333332,10.3,9.166666666666666,2.0222831278398874,0.576271186440678,0
132,3.258096538021482,3.4166666666666665,11.48,54.166666666666664,1.7635885922613586,0.603448275862069,0
133,3.091042453358316,6.65,10.523809523809524,38.5,3.339321977944068,0.5073529411764706,0
134,2.0794415416798357,22.166666666666668,9.428571428571429,4.666666666666667,2.178532444324067,0.44680851063829785,0
135,1.791759469228055,13.25,16.2,2.5,2.0149030205422647,0.34615384615384615,0
136,1.791759469228055,15.75,12.2,2.5,2.5455312716044354,0.1276595744680851,0
137,2.0794415416798357,22.166666666666668,13.142857142857142,4.666666666666667,2.5649493574615367,0.6527777777777778,0
138,3.5263605246161616,11.125,12.545454545454545,93.5,1.7272209480904839,0.6283783783783784,0
139,1.791759469228055,12.5,16.6,2.5,1.5040773967762742,0.42857142857142855,0
140,4.356708826689592,4.802631578947368,14.077922077922079,500.5,2.78159410442458,0.735881841876629,0
141,1.791759469228055,7.75,13.2,2.5,2.4203681286504293,0.14634146341463414,0
142,3.8501476017100584,7.155555555555556,14.08695652173913,180.16666666666666,2.216785103190713,0.8097826086956522,0
143,2.772588722239781,8.0,15.733333333333333,20.0,2.8247744754103516,0.4774774774774775,0
144,2.1972245773362196,7.285714285714286,15.125,6.0,1.550597412411167,0.5769230769230769,0
145,2.302585092994046,7.0,13.666666666666666,7.5,2.2380465718564744,0.47761194029850745,0
146,3.7376696182833684,9.075,12.75609756097561,143.5,2.3297137603822984,0.6307277628032345,0
147,2.70805020110221,17.0,15.214285714285714,17.5,1.7657839828247943,0.6825396825396826,0
148,2.1972245773362196,9.857142857142858,13.0,6.0,2.7545702167371027,0.17475728155339806,0
149,2.833213344056216,16.933333333333334,14.625,22.666666666666668,2.785011242238338,0.5131578947368421,0
150,3.4965075614664802,10.483870967741936,13.71875,88.0,2.3312038982996985,0.4618055555555556,0
151,2.5649493574615367,6.636363636363637,15.583333333333334,13.0,2.7668907011251433,0.2682926829268293,0
152,4.204692619390966,5.569230769230769,14.318181818181818,368.5,2.460246087966049,0.7744252873563219,0
153,3.044522437723423,11.052631578947368,16.25,35.0,2.711552831653412,0.6629213483146067,0
154,3.6109179126442243,9.542857142857143,14.13888888888889,111.0,2.929287174145838,0.6661290322580645,0
155,3.1780538303479458,15.318181818181818,12.565217391304348,46.0,2.4811115788194487,0.7925311203319502,0
156,1.6094379124341003,9.333333333333334,12.5,1.6666666666666667,1.9459101490553132,0.3888888888888889,0
157,1.791759469228055,5.0,16.0,2.5,2.4849066497880004,0.29545454545454547,0
158,1.9459101490553132,17.4,13.5,3.5,1.9740810260220096,0.12903225806451613,0
159,1.791759469228055,24.0,13.4,2.5,2.6567569067146595,0.37735849056603776,0
160,2.639057329615259,14.5,10.538461538461538,15.166666666666666,3.139110856399338,0.5358490566037736,0
161,3.091042453358316,16.65,16.904761904761905,38.5,2.649714624089247,0.5095057034220533,0
162,2.772588722239781,5.5,15.8,20.0,1.9760631872260008,0.2413793103448276,0
163,2.5649493574615367,9.090909090909092,13.166666666666666,13.0,2.0794415416798357,0.3116883116883117,0
164,2.4849066497880004,17.3,12.727272727272727,11.0,2.995732273553991,0.7368421052631579,0
165,2.1972245773362196,22.285714285714285,13.875,6.0,2.649209701079277,0.45652173913043476,0
166,2.0794415416798357,22.833333333333332,10.142857142857142,4.666666666666667,1.7346010553881064,0.17857142857142858,0
167,1.9459101490553132,17.4,13.333333333333334,3.5,2.468099531471619,0.16666666666666666,0
168,3.1780538303479458,8.681818181818182,13.217391304347826,46.0,1.9965538818740682,0.35,0
169,2.0794415416798357,19.833333333333332,14.0,4.666666666666667,2.719100037288795,0.10588235294117647,0
170,1.6094379124341003,30.0,13.0,1.6666666666666667,1.2992829841302609,0.125,0
171,2.0794415416798357,10.333333333333334,14.0,4.666666666666667,2.3513752571634776,0.3684210526315789,0
172,2.0794415416798357,12.166666666666666,12.714285714285714,4.666666666666667,1.4663370687934272,0.3,0
173,3.828641396489095,6.045454545454546,12.0,172.5,2.368543060785843,0.43896713615023475,0
174,3.367295829986474,11.185185185185185,15.214285714285714,67.66666666666667,2.0024805005437076,0.5144508670520231,0
175,3.2188758248682006,5.260869565217392,13.583333333333334,50.0,1.8949437054632858,0.2846153846153846,0
176,2.0794415416798357,23.0,14.857142857142858,4.666666666666667,2.1000608288825715,0.16279069767441862,0
177,2.772588722239781,6.571428571428571,13.866666666666667,20.0,1.4880770554298328,0.5,0
178,1.9459101490553132,13.8,13.166666666666666,3.5,2.5649493574615367,0.23333333333333334,0
179,1.9459101490553132,19.0,15.166666666666666,3.5,1.9740810260220096,0.16129032258064516,0
180,2.0794415416798357,25.166666666666668,10.285714285714286,4.666666666666667,3.6375861597263857,0.481981981981982,0
181,2.4849066497880004,21.2,14.636363636363637,11.0,2.3608540011180215,0.4583333333333333,0
182,3.332204510175204,12.5,14.666666666666666,63.0,2.1799827709017134,0.6617647058823529,0
183,1.791759469228055,15.25,16.2,2.5,2.995732273553991,0.23684210526315788,0
184,2.5649493574615367,23.545454545454547,14.5,13.0,2.7019711550258276,0.5294117647058824,0
185,2.0794415416798357,29.166666666666668,11.142857142857142,4.666666666666667,2.03688192726104,0.15,0
186,2.1972245773362196,12.714285714285714,12.375,6.0,2.164963715117998,0.2962962962962963,0
187,3.5263605246161616,6.875,13.484848484848484,93.5,1.9938496113444324,0.6896551724137931,0
188,1.9459101490553132,7.0,11.0,3.5,2.7343675094195836,0.2916666666666667,0
189,2.5649493574615367,14.818181818181818,17.666666666666668,13.0,1.8505999692509885,0.423728813559322,0
190,2.9444389791664403,14.647058823529411,12.88888888888889,28.5,2.342936388517613,0.43125,0
191,1.791759469228055,4.75,13.6,2.5,1.9095425048844383,0.13043478260869565,0
192,1.9459101490553132,29.8,11.0,3.5,2.2407096892759584,0.6190476190476191,0
193,1.9459101490553132,18.4,11.833333333333334,3.5,2.028148247292285,0.06060606060606061,0
194,2.3978952727983707,16.0,15.1,9.166666666666666,2.3978952727983707,0.37777777777777777,0
195,4.0943445622221,5.482758620689655,11.779661016949152,295.0,1.4326184327941291,0.7945945945945946,0
196,1.6094379124341003,22.0,15.0,1.6666666666666667,0.6931471805599453,0.3333333333333333,0
197,3.091042453358316,3.6,14.333333333333334,38.5,3.152736022363656,0.6138392857142857,0
198,1.9459101490553132,14.8,13.666666666666666,3.5,2.4159137783010487,0.3137254901960784,0
199,1.6094379124341003,15.666666666666666,11.75,1.6666666666666667,1.8458266904983307,0.5,0
200,2.3978952727983707,22.0,14.9,9.166666666666666,3.0012724539296065,0.4883720930232558,0
201,2.1972245773362196,9.857142857142858,11.0,6.0,2.1484344131667874,0.32075471698113206,0
202,2.70805020110221,19.307692307692307,13.0,17.5,3.369944838158051,0.5452054794520548,0
203,1.6094379124341003,20.0,14.5,1.6666666666666667,1.5404450409471488,0.5454545454545454,0
204,4.0943445622221,6.293103448275862,14.440677966101696,295.0,2.29044270616832,0.6388349514563106,0
205,2.639057329615259,14.333333333333334,15.384615384615385,15.166666666666666,1.625967214385311,0.6530612244897959,0
206,3.4011973816621555,12.392857142857142,13.379310344827585,72.5,1.9908054689632042,0.5254237288135594,0
207,1.6094379124341003,24.666666666666668,12.75,1.6666666666666667,2.120263536200091,0.2727272727272727,0
208,2.995732273553991,9.666666666666666,13.473684210526315,31.666666666666668,1.8191584434161694,0.5698924731182796,0
209,3.044522437723423,12.68421052631579,13.9,35.0,2.869691552658626,0.8354430379746836,0
210,4.61512051684126,3.3333333333333335,14.13,841.6666666666666,2.7668907011251433,0.842140921409214,0
211,1.791759469228055,7.25,13.0,2.5,2.583997552432231,0.24489795918367346,0
212,2.639057329615259,14.833333333333334,12.384615384615385,15.166666666666666,1.2286654169163074,0.41379310344827586,0
213,1.9459101490553132,17.0,12.333333333333334,3.5,2.501435951739211,0.14285714285714285,0
214,3.367295829986474,11.666666666666666,16.285714285714285,67.66666666666667,2.9306998032831366,0.6221294363256785,0
215,1.9459101490553132,26.2,9.166666666666666,3.5,1.9740810260220096,0.06451612903225806,0
216,2.9444389791664403,14.705882352941176,15.222222222222221,28.5,3.0417173867958143,0.7374631268436578,0
217,2.5649493574615367,18.727272727272727,13.583333333333334,13.0,2.1019143975318944,0.24050632911392406,0
218,2.0794415416798357,14.333333333333334,13.0,4.666666666666667,0.6931471805599453,0.6666666666666666,0
219,3.5553480614894135,10.272727272727273,14.117647058823529,99.16666666666667,2.5834256336291097,0.6212871287128713,0
220,2.8903717578961645,18.1875,13.588235294117647,25.5,2.094945728215801,0.6140350877192983,0
221,3.2188758248682006,11.608695652173912,15.541666666666666,50.0,2.401840051089387,0.7272727272727273,0
222,4.276666119016055,5.214285714285714,9.492957746478874,426.0,2.068669444697925,0.7169421487603306,0
223,3.9318256327243257,7.428571428571429,8.88,212.5,2.647765657507043,0.7713841368584758,0
224,1.6094379124341003,17.666666666666668,8.75,1.6666666666666667,2.120263536200091,0.22727272727272727,0
225,2.5649493574615367,15.454545454545455,10.666666666666666,13.0,1.8647846042429448,0.5666666666666667,0
226,3.1354942159291497,14.19047619047619,11.954545454545455,42.166666666666664,2.440274495767232,0.6909090909090909,0
227,3.4965075614664802,8.741935483870968,15.34375,88.0,2.951207194512579,0.6192170818505338,0
228,1.791759469228055,8.0,15.4,2.5,2.6026896854443837,0.26,0
229,2.9444389791664403,13.764705882352942,12.0,28.5,2.4849066497880004,0.7058823529411765,0
230,2.4849066497880004,21.3,12.909090909090908,11.0,1.8870696490323797,0.5535714285714286,0
231,1.6094379124341003,15.666666666666666,6.25,1.6666666666666667,3.120895416507997,0.4153846153846154,0
232,3.6375861597263857,7.833333333333333,11.162162162162161,117.16666666666667,2.592348331649651,0.7887640449438202,0
233,3.295836866004329,8.4,11.23076923076923,58.5,3.0017143452315387,0.7615062761506276,0
234,3.784189633918261,8.69047619047619,15.930232558139535,157.66666666666666,2.6458370166006375,0.5872727272727273,0
235,3.1354942159291497,11.380952380952381,12.181818181818182,42.166666666666664,2.316769727986002,0.5260416666666666,0
236,3.8501476017100584,5.933333333333334,13.434782608695652,180.16666666666666,2.521274293958875,0.39611650485436894,0
237,2.302585092994046,8.625,11.0,7.5,2.264363880173848,0.18840579710144928,0
238,2.0794415416798357,14.833333333333334,15.714285714285714,4.666666666666667,3.545778610473263,0.41089108910891087,0
239,1.9459101490553132,19.4,7.166666666666667,3.5,2.302585092994046,0.15555555555555556,0
240,1.9459101490553132,23.0,9.833333333333334,3.5,1.3862943611198906,0.26666666666666666,0
241,2.772588722239781,11.928571428571429,14.333333333333334,20.0,2.2881963555419462,0.3387096774193548,0
242,2.8903717578961645,12.375,14.529411764705882,25.5,2.2380465718564744,0.4552238805970149,0
243,3.367295829986474,12.25925925925926,13.642857142857142,67.66666666666667,2.639057329615259,0.6809116809116809,0
244,2.1972245773362196,15.142857142857142,16.5,6.0,1.9661128563728327,0.09302325581395349,0
245,1.9459101490553132,28.0,14.666666666666666,3.5,2.341805806147327,0.2765957446808511,0
246,1.9459101490553132,13.6,12.0,3.5,2.028148247292285,0.24242424242424243,0
247,1.9459101490553132,21.8,13.833333333333334,3.5,1.9740810260220096,0.22580645161290322,0
248,4.0943445622221,6.172413793103448,13.88135593220339,295.0,2.048804572217946,0.798469387755102,0
249,2.3978952727983707,7.111111111111111,17.4,9.166666666666666,1.6945957207744073,0.675,0
250,2.5649493574615367,18.454545454545453,15.25,13.0,2.355694918307994,0.6857142857142857,0
251,2.4849066497880004,15.5,13.090909090909092,11.0,2.1633230256605382,0.4805194805194805,0
252,1.791759469228055,26.0,15.8,2.5,2.5257286443082556,0.17391304347826086,0
253,1.6094379124341003,12.0,15.75,1.6666666666666667,2.1594842493533726,0.17391304347826086,0
254,2.5649493574615367,4.454545454545454,14.166666666666666,13.0,2.355694918307994,0.38095238095238093,0
255,1.791759469228055,19.25,14.4,2.5,3.044522437723423,0.3875,0
256,2.995732273553991,18.11111111111111,15.631578947368421,31.666666666666668,2.586091794035346,0.5610859728506787,0
257,3.091042453358316,4.5,14.952380952380953,38.5,1.9530276168241771,0.45454545454545453,0
258,3.258096538021482,8.708333333333334,15.4,54.166666666666664,2.2900063107871858,0.5164319248826291,0
259,1.6094379124341003,13.0,14.75,1.6666666666666667,1.8458266904983307,0.125,0
260,2.9444389791664403,10.588235294117647,10.944444444444445,28.5,1.962577201540525,0.7019230769230769,0
261,2.302585092994046,3.75,15.444444444444445,7.5,2.0794415416798357,0.125,0
262,3.8501476017100584,7.288888888888889,13.58695652173913,180.16666666666666,1.9201852578168774,0.44274809160305345,0
263,1.6094379124341003,8.666666666666666,14.0,1.6666666666666667,2.1972245773362196,0.3333333333333333,0
264,3.4339872044851463,11.482758620689655,11.733333333333333,77.5,3.211955382023627,0.6960926193921853,0
265,2.1972245773362196,17.571428571428573,12.375,6.0,1.6094379124341003,0.32142857142857145,0
266,1.9459101490553132,13.4,12.833333333333334,3.5,1.9459101490553132,0.13333333333333333,0
267,2.3978952727983707,23.666666666666668,12.5,9.166666666666666,3.6109179126442243,0.5401234567901234,0
268,2.3978952727983707,22.11111111111111,12.1,9.166666666666666,2.133508762950112,0.1044776119402985,0
269,1.6094379124341003,30.0,13.5,1.6666666666666667,3.1498829533812494,0.07462686567164178,0
270,3.1780538303479458,12.227272727272727,13.217391304347826,46.0,1.3862943611198906,0.5606060606060606,0
271,2.833213344056216,19.0,17.1875,22.666666666666668,0.7576857016975165,0.7647058823529411,0
272,2.3978952727983707,15.11111111111111,14.3,9.166666666666666,2.10684051586795,0.36923076923076925,0
273,3.044522437723423,14.421052631578947,14.95,35.0,1.8997481072921507,0.4351851851851852,0
274,2.772588722239781,18.714285714285715,15.2,20.0,2.6692103677859462,0.2872340425531915,0
275,2.772588722239781,11.071428571428571,14.4,20.0,2.5370924029585704,0.4171779141104294,0
276,2.3978952727983707,15.11111111111111,14.7,9.166666666666666,2.065455299705096,0.4838709677419355,0
277,1.6094379124341003,12.666666666666666,14.0,1.6666666666666667,2.1594842493533726,0.21739130434782608,0
278,4.248495242049359,2.838235294117647,13.043478260869565,402.5,1.5946228266489597,0.7902621722846442,0
279,2.772588722239781,19.0,13.933333333333334,20.0,2.097141118779237,0.23,0
280,3.7612001156935624,8.609756097560975,16.523809523809526,150.5,2.6338171429517026,0.7358490566037735,0
281,3.4657359027997265,9.733333333333333,13.838709677419354,82.66666666666667,2.4069451083182885,0.5907590759075908,0
282,1.6094379124341003,18.0,15.5,1.6666666666666667,2.120263536200091,0.13636363636363635,0
283,1.9459101490553132,20.6,9.833333333333334,3.5,2.1041341542702074,0.25,0
284,2.8903717578961645,18.5,12.882352941176471,25.5,3.1516670751747506,0.6759776536312849,0
285,1.791759469228055,21.75,14.0,2.5,2.3513752571634776,0.13157894736842105,0
286,1.6094379124341003,12.666666666666666,9.5,1.6666666666666667,2.268683541318364,0.0,0
287,2.772588722239781,5.928571428571429,11.2,20.0,0.8266785731844679,0.6111111111111112,0
288,1.6094379124341003,26.666666666666668,15.0,1.6666666666666667,1.992430164690206,0.05263157894736842,0
289,3.9318256327243257,7.020408163265306,13.3,212.5,2.7335720698973294,0.8482269503546099,0
290,3.970291913552122,7.137254901960785,11.23076923076923,229.66666666666666,3.471235458365765,0.6553459119496855,0
