user_id,total_orders,avg_days_between_orders,avg_order_hour,order_variance,avg_basket_size,reorder_rate,cluster
32,1.9459101490553132,22.2,13.166666666666666,3.5,2.8903717578961645,0.29411764705882354,0
33,1.6094379124341003,25.333333333333332,16.5,1.6666666666666667,0.0,0.0,1
34,1.9459101490553132,22.0,12.5,3.5,0.0,0.0,1
35,2.3978952727983707,21.333333333333332,15.8,9.166666666666666,3.5263605246161616,0.48484848484848486,0
36,3.6635616461296463,9.54054054054054,14.421052631578947,123.5,1.8458266904983307,0.6458333333333334,2
37,3.2188758248682006,13.521739130434783,14.875,50.0,2.512305623976115,0.17647058823529413,2
38,2.639057329615259,21.75,10.846153846153847,15.166666666666666,0.0,0.0,1
39,2.1972245773362196,11.285714285714286,14.25,6.0,3.1354942159291497,0.6818181818181818,2
40,2.3978952727983707,12.444444444444445,9.5,9.166666666666666,2.3978952727983707,0.9,2
41,1.9459101490553132,26.6,16.666666666666668,3.5,2.4849066497880004,0.0,0
42,2.8903717578961645,13.875,13.588235294117647,25.5,2.5257286443082556,0.4927536231884058,2
43,2.5649493574615367,11.818181818181818,14.833333333333334,13.0,2.6741486494265287,0.3333333333333333,0
44,1.6094379124341003,30.0,9.25,1.6666666666666667,2.639057329615259,0.15384615384615385,0
45,1.791759469228055,15.75,15.4,2.5,1.6094379124341003,0.125,0
46,3.044522437723423,17.36842105263158,14.4,35.0,2.2335922215070942,0.76,2
47,1.9459101490553132,9.6,16.333333333333332,3.5,0.0,0.0,1
48,2.4849066497880004,20.9,13.545454545454545,11.0,2.5649493574615367,0.5833333333333334,0
49,2.302585092994046,24.875,13.222222222222221,7.5,2.2512917986064953,0.0,0
50,4.23410650459726,5.432835820895522,11.220588235294118,391.0,2.1171818696626827,0.9157894736842105,3
51,1.6094379124341003,15.333333333333334,14.0,1.6666666666666667,0.0,0.0,1
52,3.367295829986474,8.851851851851851,10.714285714285714,67.66666666666667,2.120263536200091,0.8636363636363636,2
53,1.6094379124341003,15.333333333333334,15.25,1.6666666666666667,2.70805020110221,0.07142857142857142,0
54,4.3694478524670215,4.7272727272727275,12.974358974358974,513.5,2.2270775404859005,0.5824175824175825,3
55,2.1972245773362196,19.428571428571427,13.75,6.0,0.0,0.0,1
56,2.639057329615259,7.0,11.692307692307692,15.166666666666666,0.0,0.0,1
57,2.772588722239781,8.071428571428571,10.666666666666666,20.0,1.992430164690206,0.6842105263157895,2
58,2.833213344056216,9.133333333333333,12.5,22.666666666666668,2.03688192726104,0.4,2
59,2.4849066497880004,16.1,11.727272727272727,11.0,2.639057329615259,0.0,0
60,2.302585092994046,25.5,15.333333333333334,7.5,1.791759469228055,0.6,0
61,1.791759469228055,22.75,11.0,2.5,0.0,0.0,1
62,2.4849066497880004,16.8,12.090909090909092,11.0,2.302585092994046,0.4444444444444444,0
63,3.713572066704308,9.23076923076923,12.4,136.66666666666666,2.6772785424354564,0.7449664429530202,2
64,2.4849066497880004,11.7,14.363636363636363,11.0,2.2512917986064953,0.47058823529411764,0
65,2.772588722239781,14.0,11.533333333333333,20.0,2.1972245773362196,0.375,2
66,2.0794415416798357,28.833333333333332,14.571428571428571,4.666666666666667,1.791759469228055,0.2,0
67,3.258096538021482,7.458333333333333,12.32,54.166666666666664,1.33500106673234,0.7142857142857143,2
68,2.0794415416798357,28.5,13.428571428571429,4.666666666666667,2.995732273553991,0.21052631578947367,0
69,1.9459101490553132,11.2,15.5,3.5,2.302585092994046,0.6666666666666666,0
70,2.70805020110221,19.923076923076923,16.642857142857142,17.5,2.3978952727983707,0.25,0
71,3.2188758248682006,14.391304347826088,13.375,50.0,3.054001181677967,0.594059405940594,2
72,2.639057329615259,16.5,13.923076923076923,15.166666666666666,1.6094379124341003,0.75,2
73,2.1972245773362196,23.285714285714285,17.375,6.0,1.6094379124341003,0.25,0
74,1.9459101490553132,16.0,8.166666666666666,3.5,2.70805020110221,0.0,0
75,3.2188758248682006,8.73913043478261,12.916666666666666,50.0,2.6100697927420065,0.7301587301587301,2
76,2.3978952727983707,21.11111111111111,9.2,9.166666666666666,1.791759469228055,0.4,0
77,2.639057329615259,14.666666666666666,12.846153846153847,15.166666666666666,2.6741486494265287,0.18518518518518517,0
78,2.0794415416798357,14.833333333333334,11.285714285714286,4.666666666666667,2.302585092994046,0.0,0
79,2.1972245773362196,19.857142857142858,12.625,6.0,0.0,0.0,1
80,2.639057329615259,9.333333333333334,12.0,15.166666666666666,2.5649493574615367,0.5,2
81,2.1972245773362196,21.0,14.75,6.0,0.0,0.0,1
82,3.044522437723423,11.263157894736842,11.9,35.0,1.6486586255873816,0.8095238095238095,2
83,2.0794415416798357,20.0,15.142857142857142,4.666666666666667,1.3862943611198906,0.0,1
84,2.302585092994046,21.625,12.0,7.5,0.0,0.0,1
85,2.1972245773362196,16.428571428571427,15.625,6.0,1.791759469228055,0.0,0
86,2.9444389791664403,19.41176470588235,14.11111111111111,28.5,2.9789251552376097,0.25,0
87,3.367295829986474,10.222222222222221,12.428571428571429,67.66666666666667,2.03688192726104,0.65,2
88,2.1972245773362196,18.285714285714285,12.25,6.0,0.6931471805599453,1.0,2
89,3.091042453358316,9.2,13.571428571428571,38.5,2.4203681286504293,0.6097560975609756,2
90,4.290459441148391,3.4507042253521125,12.083333333333334,438.0,2.3690748342628787,0.896774193548387,3
91,2.833213344056216,10.066666666666666,12.9375,22.666666666666668,0.0,0.0,1
92,1.9459101490553132,24.0,11.333333333333334,3.5,1.791759469228055,0.6,0
93,2.772588722239781,12.714285714285714,11.2,20.0,0.0,0.0,1
94,2.3978952727983707,16.333333333333332,16.8,9.166666666666666,1.3862943611198906,1.0,2
95,2.302585092994046,21.125,12.88888888888889,7.5,3.060270794691562,0.2786885245901639,0
96,2.8903717578961645,12.625,12.647058823529411,25.5,2.6026896854443837,0.6,2
97,1.9459101490553132,20.4,15.0,3.5,2.0794415416798357,0.2857142857142857,0
98,2.772588722239781,21.0,13.2,20.0,0.8472978603872036,1.0,2
99,2.995732273553991,17.944444444444443,14.105263157894736,31.666666666666668,2.533696813957432,0.6206896551724138,2
100,1.9459101490553132,26.8,17.833333333333332,3.5,0.0,0.0,1
101,3.091042453358316,14.55,14.428571428571429,38.5,2.70805020110221,0.10714285714285714,0
102,2.0794415416798357,25.833333333333332,17.142857142857142,4.666666666666667,2.5649493574615367,0.0,0
103,2.9444389791664403,12.352941176470589,15.38888888888889,28.5,0.6931471805599453,1.0,2
104,1.9459101490553132,17.2,10.166666666666666,3.5,0.0,0.0,1
105,2.1972245773362196,21.571428571428573,11.875,6.0,0.6931471805599453,0.0,1
106,1.6094379124341003,9.333333333333334,14.0,1.6666666666666667,2.995732273553991,0.2631578947368421,0
107,2.833213344056216,16.133333333333333,17.375,22.666666666666668,2.5257286443082556,0.30434782608695654,0
108,2.1972245773362196,19.857142857142858,14.0,6.0,2.3978952727983707,0.3,0
109,2.0794415416798357,20.166666666666668,10.571428571428571,4.666666666666667,1.791759469228055,0.6,0
110,3.091042453358316,15.75,13.0,38.5,3.068052935133617,0.5609756097560976,2
111,2.1972245773362196,17.714285714285715,11.875,6.0,0.6931471805599453,0.0,1
112,3.332204510175204,7.923076923076923,14.296296296296296,63.0,1.6422277352570913,0.6,2
113,1.9459101490553132,16.2,16.833333333333332,3.5,0.6931471805599453,1.0,0
114,1.791759469228055,6.75,11.0,2.5,3.044522437723423,0.55,2
115,2.639057329615259,16.333333333333332,15.692307692307692,15.166666666666666,1.791759469228055,0.35,0
116,2.0794415416798357,12.5,11.0,4.666666666666667,0.0,0.0,1
117,2.5649493574615367,19.454545454545453,14.5,13.0,0.0,0.0,1
118,3.367295829986474,13.296296296296296,9.142857142857142,67.66666666666667,1.791759469228055,0.8,2
119,1.6094379124341003,18.333333333333332,12.75,1.6666666666666667,2.302585092994046,0.3333333333333333,0
120,1.6094379124341003,21.333333333333332,8.75,1.6666666666666667,1.3862943611198906,0.0,1
121,2.4849066497880004,20.5,12.454545454545455,11.0,1.791759469228055,0.3333333333333333,0
122,3.4339872044851463,8.689655172413794,14.733333333333333,77.5,0.0,0.0,1
123,2.4849066497880004,20.4,15.0,11.0,1.791759469228055,0.6,0
124,2.302585092994046,15.875,10.333333333333334,7.5,3.091042453358316,0.3333333333333333,0
125,2.70805020110221,11.76923076923077,11.0,17.5,2.772588722239781,0.4,2
126,2.4849066497880004,24.1,11.909090909090908,11.0,2.3978952727983707,0.85,0
127,2.9444389791664403,13.058823529411764,16.77777777777778,28.5,0.0,0.0,1
128,2.5649493574615367,16.363636363636363,15.5,13.0,2.6741486494265287,0.25925925925925924,0
129,2.5649493574615367,9.545454545454545,17.083333333333332,13.0,1.7227665977411035,0.43478260869565216,2
130,1.6094379124341003,24.0,12.25,1.6666666666666667,2.8903717578961645,0.23529411764705882,0
131,2.3978952727983707,19.333333333333332,10.3,9.166666666666666,2.0476928433652555,0.6296296296296297,0
132,3.258096538021482,3.4166666666666665,11.48,54.166666666666664,1.575536360758419,0.8695652173913043,2
133,3.091042453358316,6.65,10.523809523809524,38.5,3.0325462466767075,0.27848101265822783,2
134,2.0794415416798357,22.166666666666668,9.428571428571429,4.666666666666667,2.302585092994046,0.5,0
135,1.791759469228055,13.25,16.2,2.5,0.0,0.0,1
136,1.791759469228055,15.75,12.2,2.5,2.5649493574615367,0.08333333333333333,0
137,2.0794415416798357,22.166666666666668,13.142857142857142,4.666666666666667,2.5649493574615367,1.0,0
138,3.5263605246161616,11.125,12.545454545454545,93.5,1.6863989535702286,0.6363636363636364,2
139,1.791759469228055,12.5,16.6,2.5,0.0,0.0,1
140,4.356708826689592,4.802631578947368,14.077922077922079,500.5,2.7677694358038325,0.8247422680412371,3
141,1.791759469228055,7.75,13.2,2.5,2.302585092994046,0.4444444444444444,0
142,3.8501476017100584,7.155555555555556,14.08695652173913,180.16666666666666,2.2335922215070942,0.84,2
143,2.772588722239781,8.0,15.733333333333333,20.0,2.70805020110221,0.7142857142857143,2
144,2.1972245773362196,7.285714285714286,15.125,6.0,0.0,0.0,1
145,2.302585092994046,7.0,13.666666666666666,7.5,2.302585092994046,0.5555555555555556,2
146,3.7376696182833684,9.075,12.75609756097561,143.5,2.389596469983675,0.6146788990825688,2
147,2.70805020110221,17.0,15.214285714285714,17.5,1.3862943611198906,0.6666666666666666,0
148,2.1972245773362196,9.857142857142858,13.0,6.0,2.772588722239781,0.6,2
149,2.833213344056216,16.933333333333334,14.625,22.666666666666668,0.0,0.0,1
150,3.4965075614664802,10.483870967741936,13.71875,88.0,2.6567569067146595,0.4528301886792453,2
151,2.5649493574615367,6.636363636363637,15.583333333333334,13.0,2.5649493574615367,0.4166666666666667,2
152,4.204692619390966,5.569230769230769,14.318181818181818,368.5,2.423537703411708,0.5555555555555556,3
153,3.044522437723423,11.052631578947368,16.25,35.0,2.6968769005040847,0.9156626506024096,2
154,3.6109179126442243,9.542857142857143,14.13888888888889,111.0,3.159361697335793,0.458128078817734,2
155,3.1780538303479458,15.318181818181818,12.565217391304348,46.0,2.4709204078132605,0.6923076923076923,2
156,1.6094379124341003,9.333333333333334,12.5,1.6666666666666667,1.9459101490553132,0.5833333333333334,0
157,1.791759469228055,5.0,16.0,2.5,2.5649493574615367,0.16666666666666666,0
158,1.9459101490553132,17.4,13.5,3.5,0.0,0.0,1
159,1.791759469228055,24.0,13.4,2.5,3.091042453358316,0.47619047619047616,0
160,2.639057329615259,14.5,10.538461538461538,15.166666666666666,3.1135153092103742,0.6046511627906976,2
161,3.091042453358316,16.65,16.904761904761905,38.5,2.03688192726104,0.55,2
162,2.772588722239781,5.5,15.8,20.0,1.8971199848858813,0.0,2
163,2.5649493574615367,9.090909090909092,13.166666666666666,13.0,2.639057329615259,0.0,0
164,2.4849066497880004,17.3,12.727272727272727,11.0,3.068052935133617,0.975609756097561,2
165,2.1972245773362196,22.285714285714285,13.875,6.0,2.1972245773362196,0.875,0
166,2.0794415416798357,22.833333333333332,10.142857142857142,4.666666666666667,0.0,0.0,1
167,1.9459101490553132,17.4,13.333333333333334,3.5,0.0,0.0,1
168,3.1780538303479458,8.681818181818182,13.217391304347826,46.0,2.0794415416798357,0.5238095238095238,2
169,2.0794415416798357,19.833333333333332,14.0,4.666666666666667,2.662587827025453,0.075,0
170,1.6094379124341003,30.0,13.0,1.6666666666666667,0.0,0.0,1
171,2.0794415416798357,10.333333333333334,14.0,4.666666666666667,2.302585092994046,0.4444444444444444,0
172,2.0794415416798357,12.166666666666666,12.714285714285714,4.666666666666667,0.6931471805599453,0.0,1
173,3.828641396489095,6.045454545454546,12.0,172.5,2.2801122371419873,0.4177215189873418,2
174,3.367295829986474,11.185185185185185,15.214285714285714,67.66666666666667,2.0583881324820035,0.5121951219512195,2
175,3.2188758248682006,5.260869565217392,13.583333333333334,50.0,1.8325814637483102,0.42857142857142855,2
176,2.0794415416798357,23.0,14.857142857142858,4.666666666666667,2.302585092994046,0.3333333333333333,0
177,2.772588722239781,6.571428571428571,13.866666666666667,20.0,1.791759469228055,0.7,2
178,1.9459101490553132,13.8,13.166666666666666,3.5,0.0,0.0,1
179,1.9459101490553132,19.0,15.166666666666666,3.5,0.0,0.0,1
180,2.0794415416798357,25.166666666666668,10.285714285714286,4.666666666666667,3.7612001156935624,0.7619047619047619,0
181,2.4849066497880004,21.2,14.636363636363637,11.0,1.8718021769015913,0.36363636363636365,0
182,3.332204510175204,12.5,14.666666666666666,63.0,2.0794415416798357,0.8571428571428571,2
183,1.791759469228055,15.25,16.2,2.5,2.639057329615259,0.0,0
184,2.5649493574615367,23.545454545454547,14.5,13.0,2.4849066497880004,0.7727272727272727,0
185,2.0794415416798357,29.166666666666668,11.142857142857142,4.666666666666667,0.0,0.0,1
186,2.1972245773362196,12.714285714285714,12.375,6.0,2.4849066497880004,0.24242424242424243,0
187,3.5263605246161616,6.875,13.484848484848484,93.5,2.0476928433652555,0.7037037037037037,2
188,1.9459101490553132,7.0,11.0,3.5,0.0,0.0,1
189,2.5649493574615367,14.818181818181818,17.666666666666668,13.0,1.9459101490553132,0.16666666666666666,0
190,2.9444389791664403,14.647058823529411,12.88888888888889,28.5,2.7568403652716422,0.423728813559322,2
191,1.791759469228055,4.75,13.6,2.5,0.0,0.0,1
192,1.9459101490553132,29.8,11.0,3.5,0.0,0.0,1
193,1.9459101490553132,18.4,11.833333333333334,3.5,2.302585092994046,0.0,0
194,2.3978952727983707,16.0,15.1,9.166666666666666,2.833213344056216,0.125,0
195,4.0943445622221,5.482758620689655,11.779661016949152,295.0,1.5040773967762742,0.8571428571428571,3
196,1.6094379124341003,22.0,15.0,1.6666666666666667,0.0,0.0,1
197,3.091042453358316,3.6,14.333333333333334,38.5,3.3141860046725258,0.7358490566037735,2
198,1.9459101490553132,14.8,13.666666666666666,3.5,2.4849066497880004,0.2727272727272727,0
199,1.6094379124341003,15.666666666666666,11.75,1.6666666666666667,0.0,0.0,1
200,2.3978952727983707,22.0,14.9,9.166666666666666,2.8716796248840124,0.52,0
201,2.1972245773362196,9.857142857142858,11.0,6.0,2.302585092994046,1.0,2
202,2.70805020110221,19.307692307692307,13.0,17.5,3.332204510175204,0.4691358024691358,0
203,1.6094379124341003,20.0,14.5,1.6666666666666667,0.0,0.0,1
204,4.0943445622221,6.293103448275862,14.440677966101696,295.0,2.390877700139724,0.6976744186046512,3
205,2.639057329615259,14.333333333333334,15.384615384615385,15.166666666666666,1.0986122886681096,0.0,1
206,3.4011973816621555,12.392857142857142,13.379310344827585,72.5,1.4663370687934272,0.7,2
207,1.6094379124341003,24.666666666666668,12.75,1.6666666666666667,0.0,0.0,1
208,2.995732273553991,9.666666666666666,13.473684210526315,31.666666666666668,1.791759469228055,0.8,2
209,3.044522437723423,12.68421052631579,13.9,35.0,2.833213344056216,0.640625,2
210,4.61512051684126,3.3333333333333335,14.13,841.6666666666666,2.826655943510057,0.7727272727272727,3
211,1.791759469228055,7.25,13.0,2.5,2.1972245773362196,0.0,0
212,2.639057329615259,14.833333333333334,12.384615384615385,15.166666666666666,1.1786549963416462,0.4444444444444444,0
213,1.9459101490553132,17.0,12.333333333333334,3.5,0.0,0.0,1
214,3.367295829986474,11.666666666666666,16.285714285714285,67.66666666666667,3.0633909220278057,0.6617647058823529,2
215,1.9459101490553132,26.2,9.166666666666666,3.5,0.0,0.0,1
216,2.9444389791664403,14.705882352941176,15.222222222222221,28.5,3.044522437723423,0.8833333333333333,2
217,2.5649493574615367,18.727272727272727,13.583333333333334,13.0,2.9444389791664403,0.16666666666666666,0
218,2.0794415416798357,14.333333333333334,13.0,4.666666666666667,0.6931471805599453,0.0,1
219,3.5553480614894135,10.272727272727273,14.117647058823529,99.16666666666667,2.3978952727983707,0.65,2
220,2.8903717578961645,18.1875,13.588235294117647,25.5,1.6094379124341003,0.6875,2
221,3.2188758248682006,11.608695652173912,15.541666666666666,50.0,2.4203681286504293,0.8536585365853658,2
222,4.276666119016055,5.214285714285714,9.492957746478874,426.0,1.9740810260220096,0.6666666666666666,3
223,3.9318256327243257,7.428571428571429,8.88,212.5,2.772588722239781,0.8888888888888888,2
224,1.6094379124341003,17.666666666666668,8.75,1.6666666666666667,1.791759469228055,0.0,0
225,2.5649493574615367,15.454545454545455,10.666666666666666,13.0,1.7047480922384253,0.3333333333333333,0
226,3.1354942159291497,14.19047619047619,11.954545454545455,42.166666666666664,2.463853240590168,0.6511627906976745,2
227,3.4965075614664802,8.741935483870968,15.34375,88.0,3.056356895370426,0.4567901234567901,2
228,1.791759469228055,8.0,15.4,2.5,0.0,0.0,1
229,2.9444389791664403,13.764705882352942,12.0,28.5,2.5649493574615367,0.7916666666666666,2
230,2.4849066497880004,21.3,12.909090909090908,11.0,1.8718021769015913,0.6363636363636364,0
231,1.6094379124341003,15.666666666666666,6.25,1.6666666666666667,0.0,0.0,1
232,3.6375861597263857,7.833333333333333,11.162162162162161,117.16666666666667,2.5427262206768266,0.7195121951219512,2
233,3.295836866004329,8.4,11.23076923076923,58.5,3.202746442938317,0.6440677966101694,2
234,3.784189633918261,8.69047619047619,15.930232558139535,157.66666666666666,2.681021528714291,0.6397058823529411,2
235,3.1354942159291497,11.380952380952381,12.181818181818182,42.166666666666664,2.302585092994046,0.4888888888888889,2
236,3.8501476017100584,5.933333333333334,13.434782608695652,180.16666666666666,2.5032557884561966,0.48514851485148514,2
237,2.302585092994046,8.625,11.0,7.5,1.791759469228055,0.4,2
238,2.0794415416798357,14.833333333333334,15.714285714285714,4.666666666666667,3.6375861597263857,0.21621621621621623,0
239,1.9459101490553132,19.4,7.166666666666667,3.5,0.0,0.0,1
240,1.9459101490553132,23.0,9.833333333333334,3.5,1.3862943611198906,0.6666666666666666,0
241,2.772588722239781,11.928571428571429,14.333333333333334,20.0,2.0794415416798357,0.42857142857142855,2
242,2.8903717578961645,12.375,14.529411764705882,25.5,2.2335922215070942,0.44,2
243,3.367295829986474,12.25925925925926,13.642857142857142,67.66666666666667,2.751535313041949,0.5681818181818182,2
244,2.1972245773362196,15.142857142857142,16.5,6.0,2.302585092994046,0.4444444444444444,0
245,1.9459101490553132,28.0,14.666666666666666,3.5,2.3978952727983707,0.35,0
246,1.9459101490553132,13.6,12.0,3.5,0.0,0.0,1
247,1.9459101490553132,21.8,13.833333333333334,3.5,2.0794415416798357,0.0,0
248,4.0943445622221,6.172413793103448,13.88135593220339,295.0,2.1019143975318944,0.7848101265822784,3
249,2.3978952727983707,7.111111111111111,17.4,9.166666666666666,1.791759469228055,1.0,2
250,2.5649493574615367,18.454545454545453,15.25,13.0,1.9459101490553132,0.9166666666666666,2
251,2.4849066497880004,15.5,13.090909090909092,11.0,2.1400661634962708,0.4,0
252,1.791759469228055,26.0,15.8,2.5,0.0,0.0,1
253,1.6094379124341003,12.0,15.75,1.6666666666666667,0.0,0.0,1
254,2.5649493574615367,4.454545454545454,14.166666666666666,13.0,2.3353749158170367,0.4642857142857143,2
255,1.791759469228055,19.25,14.4,2.5,0.0,0.0,1
256,2.995732273553991,18.11111111111111,15.631578947368421,31.666666666666668,2.772588722239781,0.7555555555555555,2
257,3.091042453358316,4.5,14.952380952380953,38.5,1.6863989535702286,0.5,2
258,3.258096538021482,8.708333333333334,15.4,54.166666666666664,1.9095425048844383,0.5652173913043478,2
259,1.6094379124341003,13.0,14.75,1.6666666666666667,0.0,0.0,1
260,2.9444389791664403,10.588235294117647,10.944444444444445,28.5,1.9459101490553132,0.3333333333333333,2
261,2.302585092994046,3.75,15.444444444444445,7.5,0.0,0.0,1
262,3.8501476017100584,7.288888888888889,13.58695652173913,180.16666666666666,2.1972245773362196,0.4318181818181818,2
263,1.6094379124341003,8.666666666666666,14.0,1.6666666666666667,2.2512917986064953,0.47058823529411764,0
264,3.4339872044851463,11.482758620689655,11.733333333333333,77.5,3.349904087274605,0.6636363636363637,2
265,2.1972245773362196,17.571428571428573,12.375,6.0,1.5040773967762742,0.42857142857142855,0
266,1.9459101490553132,13.4,12.833333333333334,3.5,2.3978952727983707,0.0,0
267,2.3978952727983707,23.666666666666668,12.5,9.166666666666666,0.0,0.0,1
268,2.3978952727983707,22.11111111111111,12.1,9.166666666666666,1.9459101490553132,0.16666666666666666,0
269,1.6094379124341003,30.0,13.5,1.6666666666666667,0.0,0.0,1
270,3.1780538303479458,12.227272727272727,13.217391304347826,46.0,1.2992829841302609,0.125,2
271,2.833213344056216,19.0,17.1875,22.666666666666668,0.6931471805599453,1.0,2
272,2.3978952727983707,15.11111111111111,14.3,9.166666666666666,2.639057329615259,0.19230769230769232,0
273,3.044522437723423,14.421052631578947,14.95,35.0,2.268683541318364,0.5384615384615384,2
274,2.772588722239781,18.714285714285715,15.2,20.0,2.5902671654458267,0.24324324324324326,0
275,2.772588722239781,11.071428571428571,14.4,20.0,2.367123614131617,0.5862068965517241,2
276,2.3978952727983707,15.11111111111111,14.7,9.166666666666666,0.0,0.0,1
277,1.6094379124341003,12.666666666666666,14.0,1.6666666666666667,2.302585092994046,0.3333333333333333,0
278,4.248495242049359,2.838235294117647,13.043478260869565,402.5,1.6094379124341003,0.9583333333333334,3
279,2.772588722239781,19.0,13.933333333333334,20.0,2.302585092994046,0.05555555555555555,0
280,3.7612001156935624,8.609756097560975,16.523809523809526,150.5,2.5649493574615367,0.49242424242424243,2
281,3.4657359027997265,9.733333333333333,13.838709677419354,82.66666666666667,2.322387720290225,0.5869565217391305,2
282,1.6094379124341003,18.0,15.5,1.6666666666666667,0.0,0.0,1
283,1.9459101490553132,20.6,9.833333333333334,3.5,1.3862943611198906,1.0,0
284,2.8903717578961645,18.5,12.882352941176471,25.5,3.060270794691562,0.6885245901639344,2
285,1.791759469228055,21.75,14.0,2.5,0.0,0.0,1
286,1.6094379124341003,12.666666666666666,9.5,1.6666666666666667,0.0,0.0,1
287,2.772588722239781,5.928571428571429,11.2,20.0,0.6931471805599453,1.0,2
288,1.6094379124341003,26.666666666666668,15.0,1.6666666666666667,0.0,0.0,1
289,3.9318256327243257,7.020408163265306,13.3,212.5,2.743768283704289,0.79375,2
290,3.970291913552122,7.137254901960785,11.23076923076923,229.66666666666666,3.4339872044851463,0.6076923076923076,2
291,1.791759469228055,12.75,12.8,2.5,0.0,0.0,1
292,2.302585092994046,20.375,15.555555555555555,7.5,0.0,0.0,1
293,2.302585092994046,20.625,18.333333333333332,7.5,0.0,0.0,1
294,2.833213344056216,12.8,15.1875,22.666666666666668,1.8971199848858813,0.5882352941176471,2
295,3.2188758248682006,5.391304347826087,13.958333333333334,50.0,2.456735772821304,0.90625,2
296,2.0794415416798357,6.333333333333333,13.0,4.666666666666667,0.0,0.0,1
297,2.5649493574615367,23.727272727272727,17.416666666666668,13.0,1.7047480922384253,0.4444444444444444,0
298,1.6094379124341003,18.333333333333332,12.25,1.6666666666666667,2.9444389791664403,0.7777777777777778,0
299,2.3978952727983707,19.0,13.0,9.166666666666666,0.0,0.0,1
300,3.6888794541139363,6.157894736842105,13.384615384615385,130.0,2.03688192726104,0.425,2
301,2.995732273553991,13.444444444444445,13.473684210526315,31.666666666666668,2.0794415416798357,0.14285714285714285,0
302,2.4849066497880004,12.7,13.454545454545455,11.0,1.8718021769015913,0.45454545454545453,0
303,2.302585092994046,14.375,11.88888888888889,7.5,1.0986122886681096,0.25,0
304,3.784189633918261,8.071428571428571,16.72093023255814,157.66666666666666,1.890850371872286,0.9777777777777777,2
305,1.791759469228055,30.0,17.0,2.5,0.0,0.0,1
306,3.258096538021482,14.208333333333334,10.6,54.166666666666664,1.6094379124341003,0.6666666666666666,2
307,3.58351893845611,10.617647058823529,12.114285714285714,105.0,1.4663370687934272,1.0,2
308,1.6094379124341003,11.666666666666666,12.75,1.6666666666666667,1.0986122886681096,0.0,1
309,3.295836866004329,1.0,11.653846153846153,58.5,2.463853240590168,0.5348837209302325,2
310,4.61512051684126,3.3333333333333335,10.95,841.6666666666666,1.8091512119399242,0.6082474226804123,3
