user_id,total_orders,avg_days_between_orders,avg_order_hour,order_variability,avg_basket_size,reorder_rate,hierarchical_cluster
29725,2.0794415416798357,25.833333333333332,14.857142857142858,4.666666666666667,1.7047480922384253,0.14814814814814814,0
61181,1.6094379124341003,8.0,8.25,1.6666666666666667,2.1972245773362196,0.5,0
40862,2.0794415416798357,27.333333333333332,17.857142857142858,4.666666666666667,2.512305623976115,0.6470588235294118,0
101936,1.6094379124341003,6.333333333333333,9.5,1.6666666666666667,1.7346010553881064,0.14285714285714285,0
158785,1.6094379124341003,26.0,14.75,1.6666666666666667,1.992430164690206,0.10526315789473684,0
175922,2.70805020110221,12.76923076923077,12.857142857142858,17.5,1.978345424808467,0.7037037037037037,3
184480,1.9459101490553132,4.8,14.0,3.5,1.9740810260220096,0.16129032258064516,0
78205,1.6094379124341003,12.666666666666666,14.25,1.6666666666666667,1.6739764335716716,0.38461538461538464,3
114842,2.833213344056216,13.733333333333333,15.1875,22.666666666666668,2.2192034840549946,0.5284552845528455,1
80548,1.9459101490553132,22.6,14.0,3.5,2.028148247292285,0.21212121212121213,0
44422,2.995732273553991,7.166666666666667,14.263157894736842,31.666666666666668,2.3877429013343527,0.4101123595505618,1
18235,1.6094379124341003,14.0,16.5,1.6666666666666667,2.70805020110221,0.2619047619047619,0
163747,1.9459101490553132,30.0,15.0,3.5,1.2237754316221157,0.3333333333333333,3
161700,2.639057329615259,15.5,9.846153846153847,15.166666666666666,0.9490805546971459,0.5789473684210527,3
149832,3.367295829986474,12.37037037037037,16.75,67.66666666666667,1.9822777932261881,0.7514792899408284,1
98500,3.6109179126442243,8.885714285714286,13.88888888888889,111.0,1.5686159179138452,0.706766917293233,1
197324,2.9444389791664403,17.941176470588236,11.055555555555555,28.5,2.290750635347043,0.37748344370860926,0
73878,3.7376696182833684,8.425,14.0,143.5,2.553343811341229,0.7172995780590717,1
64303,2.302585092994046,11.25,15.0,7.5,3.0504571732432377,0.5403726708074534,1
191895,1.6094379124341003,21.666666666666668,17.0,1.6666666666666667,2.9444389791664403,0.3333333333333333,0
124503,1.6094379124341003,24.333333333333332,18.75,1.6666666666666667,2.538973871058276,0.08571428571428572,0
35660,1.9459101490553132,17.6,14.666666666666666,3.5,1.4816045409242156,0.29411764705882354,3
189752,3.58351893845611,7.647058823529412,11.514285714285714,105.0,1.7466390339475855,0.6832298136645962,1
73251,1.6094379124341003,13.0,11.75,1.6666666666666667,2.3978952727983707,0.03333333333333333,0
182406,2.70805020110221,20.307692307692307,13.785714285714286,17.5,2.842222413998582,0.6476190476190476,1
188798,1.791759469228055,30.0,19.4,2.5,2.7568403652716422,0.1016949152542373,0
39480,1.9459101490553132,8.6,11.833333333333334,3.5,1.916922612182061,0.27586206896551724,0
200343,1.6094379124341003,10.333333333333334,16.25,1.6666666666666667,2.456735772821304,0.03125,0
120255,2.1972245773362196,20.714285714285715,14.625,6.0,2.2881963555419462,0.4032258064516129,0
126016,1.9459101490553132,25.4,11.333333333333334,3.5,3.295836866004329,0.3384615384615385,0
181399,1.6094379124341003,22.333333333333332,14.25,1.6666666666666667,2.1972245773362196,0.041666666666666664,0
30631,2.302585092994046,9.875,12.222222222222221,7.5,2.063693184711697,0.34545454545454546,0
29281,2.5649493574615367,3.090909090909091,14.25,13.0,2.57191802677763,0.12781954887218044,0
151508,2.0794415416798357,11.5,16.857142857142858,4.666666666666667,2.2335922215070942,0.08,0
91663,1.6094379124341003,30.0,12.75,1.6666666666666667,2.0794415416798357,0.14285714285714285,0
11360,2.0794415416798357,13.833333333333334,12.142857142857142,4.666666666666667,1.2992829841302609,0.125,3
112406,2.639057329615259,22.25,11.384615384615385,15.166666666666666,2.3902906734131513,0.5798319327731093,0
83171,3.6375861597263857,8.277777777777779,15.324324324324325,117.16666666666667,2.7245795030534206,0.8050682261208577,1
13498,2.0794415416798357,8.166666666666666,12.857142857142858,4.666666666666667,1.992430164690206,0.2631578947368421,0
78049,2.8903717578961645,15.75,16.823529411764707,25.5,3.1728318863667937,0.546448087431694,1
70297,2.302585092994046,13.625,14.777777777777779,7.5,3.044522437723423,0.525,1
97235,2.0794415416798357,22.0,16.0,4.666666666666667,2.412933150162911,0.2786885245901639,0
185761,1.6094379124341003,24.333333333333332,15.0,1.6666666666666667,1.992430164690206,0.05263157894736842,0
158124,1.9459101490553132,22.0,13.333333333333334,3.5,2.9652730660692823,0.5652173913043478,0
179389,2.1972245773362196,19.0,14.25,6.0,2.5538995212749516,0.26506024096385544,0
170091,2.5649493574615367,19.454545454545453,12.25,13.0,2.806111414278425,0.6374269005847953,1
137307,1.6094379124341003,13.333333333333334,14.0,1.6666666666666667,1.6094379124341003,0.16666666666666666,3
50954,1.791759469228055,27.0,12.0,2.5,1.3862943611198906,0.3333333333333333,3
51710,3.258096538021482,12.375,11.92,54.166666666666664,1.3328056761689044,0.6268656716417911,3
131514,2.5649493574615367,20.90909090909091,14.333333333333334,13.0,2.9492122579190982,0.7286432160804021,1
174910,2.1972245773362196,21.142857142857142,14.75,6.0,2.2735975561207935,0.3442622950819672,0
126215,1.6094379124341003,16.0,20.25,1.6666666666666667,1.8458266904983307,0.125,0
154320,1.6094379124341003,19.666666666666668,13.25,1.6666666666666667,1.8458266904983307,0.0,0
180484,2.0794415416798357,15.666666666666666,12.285714285714286,4.666666666666667,2.4709204078132605,0.3384615384615385,0
2864,1.9459101490553132,26.6,16.666666666666668,3.5,2.0541237336955462,0.35294117647058826,0
195447,2.3978952727983707,25.333333333333332,18.6,9.166666666666666,0.8938178760220965,0.38461538461538464,3
192820,2.0794415416798357,21.666666666666668,14.428571428571429,4.666666666666667,1.7047480922384253,0.1111111111111111,0
157716,2.3978952727983707,18.555555555555557,10.1,9.166666666666666,3.0231312477421053,0.5738636363636364,0
42573,2.3978952727983707,11.666666666666666,13.5,9.166666666666666,2.8067217286092396,0.6071428571428571,1
194072,3.58351893845611,7.470588235294118,16.0,105.0,2.325841955158313,0.535031847133758,1
40599,3.4657359027997265,11.6,11.64516129032258,82.66666666666667,0.9932517730102834,0.8235294117647058,3
175737,2.3978952727983707,25.0,17.5,9.166666666666666,2.3136349291806306,0.4024390243902439,0
38572,2.772588722239781,6.642857142857143,12.333333333333334,20.0,1.6514021115331325,0.7796610169491526,3
197805,2.0794415416798357,13.166666666666666,14.428571428571429,4.666666666666667,1.992430164690206,0.13157894736842105,0
94871,1.791759469228055,11.5,13.6,2.5,1.4469189829363254,0.23076923076923078,3
175883,2.1972245773362196,8.285714285714286,14.875,6.0,2.531426665422893,0.4074074074074074,1
45301,1.791759469228055,25.25,12.6,2.5,2.9575110607337933,0.0684931506849315,0
5800,1.6094379124341003,4.333333333333333,17.5,1.6666666666666667,1.992430164690206,0.15789473684210525,0
196227,3.7376696182833684,9.075,14.878048780487806,143.5,2.64084145140876,0.6180422264875239,1
185458,1.9459101490553132,23.6,13.166666666666666,3.5,3.126760535960395,0.4954128440366973,0
55544,1.791759469228055,27.75,14.4,2.5,3.6109179126442243,0.5069444444444444,0
118418,1.6094379124341003,9.333333333333334,12.5,1.6666666666666667,2.1594842493533726,0.21739130434782608,0
111529,3.332204510175204,13.76923076923077,10.851851851851851,63.0,2.4523304793533875,0.8079710144927537,1
181968,2.70805020110221,6.076923076923077,14.714285714285714,17.5,2.9156895658804545,0.7400881057268722,1
135718,2.1972245773362196,18.714285714285715,12.75,6.0,1.2321436812926323,0.35294117647058826,3
37346,2.302585092994046,23.25,11.666666666666666,7.5,2.094945728215801,0.14035087719298245,0
96010,3.8066624897703196,8.30232558139535,11.863636363636363,165.0,2.6652883417641284,0.6591304347826087,1
174079,2.833213344056216,6.6,12.125,22.666666666666668,0.8472978603872036,0.2,3
102816,2.0794415416798357,26.5,11.857142857142858,4.666666666666667,2.5257286443082556,0.42028985507246375,0
1827,1.6094379124341003,23.0,18.75,1.6666666666666667,2.538973871058276,0.3142857142857143,0
38697,2.639057329615259,14.916666666666666,14.0,15.166666666666666,2.0149030205422647,0.3717948717948718,3
137748,2.0794415416798357,11.0,10.428571428571429,4.666666666666667,2.4849066497880004,0.2727272727272727,0
18476,2.302585092994046,21.625,15.222222222222221,7.5,2.495269436823547,0.2696629213483146,0
193658,3.4011973816621555,10.321428571428571,14.689655172413794,72.5,1.455287232606842,0.5,1
187424,1.9459101490553132,21.8,14.333333333333334,3.5,1.9740810260220096,0.3548387096774194,0
190029,3.4965075614664802,11.774193548387096,8.75,88.0,2.4066544528882523,0.7028753993610224,1
189417,2.1972245773362196,23.857142857142858,11.0,6.0,1.0498221244986778,0.3076923076923077,3
164825,3.258096538021482,12.5,13.2,54.166666666666664,3.35136500791428,0.649016641452345,1
83728,2.5649493574615367,18.727272727272727,14.5,13.0,1.9965538818740682,0.45714285714285713,3
79601,3.2188758248682006,13.173913043478262,11.708333333333334,50.0,2.162823150618887,0.4293785310734463,0
39058,2.772588722239781,19.214285714285715,16.6,20.0,2.4107986776342782,0.3873239436619718,1
204463,3.8918202981106265,7.595744680851064,9.375,196.0,1.2915159547926012,0.8145161290322581,1
30143,3.5553480614894135,7.212121212121212,14.058823529411764,99.16666666666667,2.287317620863257,0.4349315068493151,1
182080,3.332204510175204,2.0384615384615383,14.074074074074074,63.0,1.578185368929996,0.69,1
99989,2.4849066497880004,19.3,14.090909090909092,11.0,2.2407096892759584,0.5476190476190477,3
177419,3.1354942159291497,13.476190476190476,13.727272727272727,42.166666666666664,2.0614230361771577,0.2916666666666667,3
190854,3.6375861597263857,10.083333333333334,13.243243243243244,117.16666666666667,2.844586334228486,0.758147512864494,1
154828,3.6109179126442243,9.257142857142858,10.0,111.0,3.0155349008501706,0.7407952871870398,1
197600,2.1972245773362196,9.857142857142858,11.125,6.0,0.9444616088408514,0.6363636363636364,3
192428,1.6094379124341003,27.333333333333332,15.25,1.6666666666666667,2.833213344056216,0.2916666666666667,0
193763,1.6094379124341003,30.0,16.5,1.6666666666666667,1.4663370687934272,0.1,0
84890,3.5553480614894135,10.575757575757576,13.882352941176471,99.16666666666667,1.8166984175753071,0.6764705882352942,1
47544,1.791759469228055,26.5,12.4,2.5,1.0986122886681096,0.5,3
131146,2.3978952727983707,23.11111111111111,14.1,9.166666666666666,2.3774864011671637,0.48863636363636365,0
144877,2.9444389791664403,15.176470588235293,14.777777777777779,28.5,2.1906671767900603,0.5555555555555556,1
137094,3.044522437723423,17.842105263157894,12.45,35.0,2.085998942225995,0.6268656716417911,1
153439,1.791759469228055,19.5,14.8,2.5,2.505525936990736,0.0,0
35998,2.995732273553991,15.277777777777779,11.0,31.666666666666668,1.563975538357343,0.4852941176470588,3
128518,2.4849066497880004,12.4,12.727272727272727,11.0,2.1972245773362196,0.5125,3
183251,1.9459101490553132,19.4,16.5,3.5,1.0296194171811583,0.6666666666666666,3
150660,1.791759469228055,17.5,15.4,2.5,1.8325814637483102,0.14285714285714285,3
1418,2.5649493574615367,21.181818181818183,13.583333333333334,13.0,2.068012845856213,0.35526315789473684,0
113104,1.6094379124341003,23.666666666666668,15.5,1.6666666666666667,2.793208009442517,0.13043478260869565,0
8791,1.9459101490553132,14.0,15.166666666666666,3.5,2.4336133554004498,0.3076923076923077,0
139658,1.6094379124341003,30.0,9.0,1.6666666666666667,1.6094379124341003,0.08333333333333333,0
121814,3.258096538021482,14.416666666666666,15.72,54.166666666666664,2.323204380196781,0.5972850678733032,1
88900,4.343805421853684,4.84,16.43421052631579,487.6666666666667,2.2837420051925656,0.6959152798789713,2
53560,1.6094379124341003,30.0,16.0,1.6666666666666667,1.6739764335716716,0.07692307692307693,0
198286,2.0794415416798357,26.666666666666668,14.857142857142858,4.666666666666667,2.2857779746776643,0.3584905660377358,0
185934,3.8066624897703196,8.069767441860465,16.15909090909091,165.0,2.3872681802240843,0.7176470588235294,1
135500,2.1972245773362196,14.142857142857142,15.875,6.0,2.181224235989778,0.2727272727272727,0
97531,2.0794415416798357,19.333333333333332,11.571428571428571,4.666666666666667,2.8903717578961645,0.19607843137254902,0
12563,1.791759469228055,24.0,13.8,2.5,3.1780538303479458,0.17391304347826086,0
189469,2.302585092994046,21.75,15.333333333333334,7.5,2.386466576974748,0.25316455696202533,0
185689,3.295836866004329,11.56,14.384615384615385,58.5,2.511223958105374,0.607773851590106,1
167726,1.6094379124341003,14.0,11.5,1.6666666666666667,2.512305623976115,0.029411764705882353,0
15002,2.0794415416798357,8.666666666666666,14.714285714285714,4.666666666666667,1.8718021769015913,0.2727272727272727,0
21616,3.258096538021482,7.583333333333333,12.4,54.166666666666664,2.6996819514316934,0.6846846846846847,1
57341,1.791759469228055,30.0,14.8,2.5,1.8325814637483102,0.047619047619047616,0
162129,4.04305126783455,3.8363636363636364,12.660714285714286,266.0,1.6863989535702286,0.8099173553719008,1
74736,1.9459101490553132,27.2,15.833333333333334,3.5,1.7578579175523736,0.20833333333333334,0
15122,1.6094379124341003,16.666666666666668,15.0,1.6666666666666667,2.639057329615259,0.15384615384615385,0
152617,2.302585092994046,19.375,12.333333333333334,7.5,1.927891643552635,0.3829787234042553,3
105971,2.9444389791664403,14.0,16.833333333333332,28.5,2.370793343020579,0.30303030303030304,3
11687,2.4849066497880004,18.2,12.272727272727273,11.0,2.379546134130174,0.40816326530612246,0
116750,2.4849066497880004,14.8,14.818181818181818,11.0,2.70805020110221,0.35714285714285715,3
99674,1.9459101490553132,19.0,13.0,3.5,2.028148247292285,0.3939393939393939,3
22378,2.0794415416798357,19.833333333333332,12.285714285714286,4.666666666666667,3.295836866004329,0.2564102564102564,0
12795,1.6094379124341003,13.0,13.5,1.6666666666666667,2.03688192726104,0.35,3
51818,2.639057329615259,15.0,11.307692307692308,15.166666666666666,2.4277482359480516,0.5241935483870968,1
18957,3.58351893845611,7.470588235294118,13.085714285714285,105.0,1.911718784307034,0.5306122448979592,1
106752,1.6094379124341003,13.666666666666666,9.25,1.6666666666666667,2.2335922215070942,0.0,0
106807,1.6094379124341003,30.0,14.0,1.6666666666666667,1.2992829841302609,0.0,0
8114,2.0794415416798357,19.666666666666668,17.714285714285715,4.666666666666667,2.1594842493533726,0.45652173913043476,0
66399,2.833213344056216,13.466666666666667,15.375,22.666666666666668,1.9647786333596962,0.3804347826086957,3
151026,1.6094379124341003,24.0,13.0,1.6666666666666667,2.614959778036198,0.10526315789473684,0
174538,1.9459101490553132,25.4,14.0,3.5,1.33500106673234,0.42857142857142855,3
83135,2.995732273553991,18.27777777777778,11.947368421052632,31.666666666666668,2.7999876964278956,0.5539568345323741,1
194404,2.5649493574615367,7.7272727272727275,13.333333333333334,13.0,2.529358412358834,0.5039370078740157,1
101710,1.6094379124341003,17.333333333333332,13.75,1.6666666666666667,2.3353749158170367,0.5,0
113967,1.6094379124341003,25.333333333333332,10.0,1.6666666666666667,2.3353749158170367,0.14285714285714285,0
69326,2.833213344056216,12.266666666666667,11.75,22.666666666666668,2.1594842493533726,0.4608695652173913,0
109130,2.302585092994046,15.25,13.11111111111111,7.5,2.780370862681836,0.5537190082644629,1
122101,3.912023005428146,7.354166666666667,15.122448979591837,204.16666666666666,2.495269436823547,0.7303370786516854,1
139132,2.302585092994046,4.875,10.666666666666666,7.5,2.031432322493475,0.5660377358490566,3
101766,1.791759469228055,19.5,14.0,2.5,2.9311937524164198,0.4507042253521127,0
47158,2.70805020110221,15.0,12.928571428571429,17.5,1.366876275262789,0.2631578947368421,0
13564,2.4849066497880004,22.5,12.818181818181818,11.0,2.4765384001174837,0.26605504587155965,0
187567,2.8903717578961645,17.4375,12.176470588235293,25.5,2.56974552972503,0.3471502590673575,0
82238,2.302585092994046,19.375,12.777777777777779,7.5,2.3978952727983707,0.3375,0
168627,1.6094379124341003,8.0,13.25,1.6666666666666667,2.614959778036198,0.13157894736842105,0
97845,2.4849066497880004,20.5,10.727272727272727,11.0,1.4816045409242156,0.4117647058823529,3
38897,2.639057329615259,24.416666666666668,13.76923076923077,15.166666666666666,0.8472978603872036,0.75,3
55928,1.791759469228055,27.75,13.2,2.5,1.8718021769015913,0.5454545454545454,0
76541,1.9459101490553132,22.2,15.833333333333334,3.5,2.6100697927420065,0.30158730158730157,0
158759,3.4011973816621555,11.25,15.275862068965518,72.5,2.394643237411993,0.4336917562724014,1
194214,1.6094379124341003,24.333333333333332,11.5,1.6666666666666667,2.120263536200091,0.09090909090909091,0
43721,3.4339872044851463,9.275862068965518,13.366666666666667,77.5,1.5379789484519555,0.6886792452830188,1
